STATEICP,DEGFIELDD,EDUCD,OCC_CODE,INCTOT,SEX,AGE,STATE,EDUCATION_LABEL,DEGFIELDD_NAME
4,6210,101,132051,103000,Male,29,New Hampshire,Bachelor's degree,Social Psychology
4,2412,101,119111,305000,Male,43,New Hampshire,Bachelor's degree,Mechanical Engineering
4,5501,114,131082,120000,Male,44,New Hampshire,Master's degree,Marketing
12,6203,116,132011,175359,Male,50,New Jersey,Doctoral degree,Developmental Psychology
12,2402,115,291020,292265,Female,33,New Jersey,Professional degree,Biological Engineering
12,6107,101,291141,128597,Female,56,New Jersey,Bachelor's degree,Athletic Training
12,3700,114,152011,128597,Male,35,New Jersey,Master's degree,Social Sciences
12,3301,101,001320,146460,Male,36,New Jersey,Bachelor's degree,Social Work
12,6402,114,119030,149289,Male,36,New Jersey,Master's degree,Human Development
12,6203,101,001110,233812,Male,67,New Jersey,Bachelor's degree,Developmental Psychology
12,5007,116,151251,263038,Male,56,New Jersey,Doctoral degree,Humanities
12,6200,101,113121,116906,Female,44,New Jersey,Bachelor's degree,Psychology
12,1901,101,291141,107554,Female,33,New Jersey,Bachelor's degree,Communications
12,2400,114,172051,479315,Male,59,New Jersey,Master's degree,Engineering
12,2414,114,413031,233812,Male,44,New Jersey,Master's degree,Mining Engineering
12,6200,101,412031,151978,Male,34,New Jersey,Bachelor's degree,Psychology
12,6107,114,291141,146132,Female,46,New Jersey,Master's degree,Athletic Training
12,6107,101,113021,102877,Male,37,New Jersey,Bachelor's degree,Athletic Training
12,2407,114,001191,167176,Male,33,New Jersey,Master's degree,Computer Engineering
12,6108,115,001191,374099,Female,58,New Jersey,Professional degree,Therapeutic Sciences
12,5601,114,119021,175359,Female,39,New Jersey,Master's degree,Consumer Sciences
12,2314,101,131111,148833,Male,74,New Jersey,Bachelor's degree,Art and Music Education
12,5502,101,113121,105215,Female,47,New Jersey,Bachelor's degree,Management Science
12,4801,116,002590,210431,Male,48,New Jersey,Doctoral degree,Law and Legal Studies
12,2102,114,001191,142625,Male,46,New Jersey,Master's degree,Computer Science
12,2408,101,511011,175359,Male,56,New Jersey,Bachelor's degree,Electrical Engineering
12,2100,101,151299,225629,Female,55,New Jersey,Bachelor's degree,Computer Science and IT
12,2306,114,151211,116906,Male,31,New Jersey,Master's degree,Physical and Health Education
12,5301,116,331012,121582,Female,63,New Jersey,Doctoral degree,Business Administration
12,6107,101,291141,140287,Female,28,New Jersey,Bachelor's degree,Athletic Training
12,2414,101,119041,116906,Male,32,New Jersey,Bachelor's degree,Mining Engineering
12,6108,114,131111,172670,Female,48,New Jersey,Master's degree,Therapeutic Sciences
12,2412,114,411011,128597,Female,40,New Jersey,Master's degree,Mechanical Engineering
12,5004,114,131111,141456,Male,75,New Jersey,Master's degree,Comparative Literature
12,6107,101,291141,100539,Female,38,New Jersey,Bachelor's degree,Athletic Training
12,6203,114,112022,161330,Male,52,New Jersey,Master's degree,Developmental Psychology
12,5202,114,414010,175359,Male,53,New Jersey,Master's degree,Graphic Design
12,2400,101,411011,146132,Male,27,New Jersey,Bachelor's degree,Engineering
12,2408,114,001721,140287,Male,31,New Jersey,Master's degree,Electrical Engineering
12,1901,101,151299,203744,Female,35,New Jersey,Bachelor's degree,Communications
12,6201,101,132011,306878,Female,52,New Jersey,Bachelor's degree,Clinical Psychology
12,2102,101,131111,151978,Male,29,New Jersey,Bachelor's degree,Computer Science
12,2300,114,001191,109892,Female,54,New Jersey,Master's degree,Education
12,5501,114,001191,175359,Female,38,New Jersey,Master's degree,Marketing
12,6107,101,001191,116906,Female,38,New Jersey,Bachelor's degree,Athletic Training
12,5506,101,151252,181204,Male,36,New Jersey,Bachelor's degree,International Business
12,5003,115,291210,341249,Male,72,New Jersey,Professional degree,Foreign Languages
12,2408,114,151252,140287,Male,26,New Jersey,Master's degree,Electrical Engineering
12,6402,101,001110,315646,Male,57,New Jersey,Bachelor's degree,Human Development
12,3600,114,192099,292265,Male,47,New Jersey,Master's degree,Chemistry
12,2412,101,001110,116906,Male,69,New Jersey,Bachelor's degree,Mechanical Engineering
12,6201,101,001191,105215,Female,55,New Jersey,Bachelor's degree,Clinical Psychology
12,5098,114,151252,163961,Male,26,New Jersey,Master's degree,Miscellaneous Humanities
12,5301,116,333021,182373,Female,29,New Jersey,Doctoral degree,Business Administration
12,2100,114,151299,128597,Male,40,New Jersey,Master's degree,Computer Science and IT
12,6402,116,131111,640645,Male,51,New Jersey,Doctoral degree,Human Development
12,6107,101,291141,114568,Female,41,New Jersey,Bachelor's degree,Athletic Training
12,1901,101,131070,140287,Female,30,New Jersey,Bachelor's degree,Communications
12,1301,101,411012,233812,Male,56,New Jersey,Bachelor's degree,Environmental Science
12,5200,101,131030,146132,Male,39,New Jersey,Bachelor's degree,Fine Arts
12,2304,101,419020,136780,Female,41,New Jersey,Bachelor's degree,Elementary Education
12,5506,114,131151,105215,Male,34,New Jersey,Master's degree,International Business
12,6207,114,001191,233812,Male,38,New Jersey,Master's degree,Educational Psychology
12,5501,115,001910,215107,Male,62,New Jersey,Professional degree,Marketing
12,6109,101,291141,111061,Female,49,New Jersey,Bachelor's degree,Mental Health Services
12,2300,114,411011,116906,Female,58,New Jersey,Master's degree,Education
12,6107,114,291141,105215,Female,28,New Jersey,Master's degree,Athletic Training
12,3600,114,119111,320322,Female,57,New Jersey,Master's degree,Chemistry
12,2499,101,131082,254504,Male,29,New Jersey,Bachelor's degree,Engineering Technologies
12,6207,114,412031,175359,Female,43,New Jersey,Master's degree,Educational Psychology
12,4101,116,291123,105215,Male,29,New Jersey,Doctoral degree,General Engineering
12,6200,101,436014,602066,Female,51,New Jersey,Bachelor's degree,Psychology
12,1901,101,113031,1054492,Male,52,New Jersey,Bachelor's degree,Communications
12,6207,114,112021,106384,Female,38,New Jersey,Master's degree,Educational Psychology
12,5501,101,131199,587686,Female,40,New Jersey,Bachelor's degree,Marketing
12,6108,116,291051,146132,Male,38,New Jersey,Doctoral degree,Therapeutic Sciences
12,2503,115,411011,175359,Female,46,New Jersey,Professional degree,Industrial Production Tech
12,5501,101,001110,177697,Male,49,New Jersey,Bachelor's degree,Marketing
12,6200,101,411012,1054492,Male,61,New Jersey,Bachelor's degree,Psychology
12,2901,101,001110,175359,Female,48,New Jersey,Bachelor's degree,Mathematics
12,5200,116,251000,102877,Male,44,New Jersey,Doctoral degree,Fine Arts
12,6201,101,113031,163668,Female,54,New Jersey,Bachelor's degree,Clinical Psychology
12,5301,114,019303,112230,Female,43,New Jersey,Master's degree,Business Administration
12,3600,114,192030,159074,Female,36,New Jersey,Master's degree,Chemistry
12,2300,114,119030,102877,Male,32,New Jersey,Master's degree,Education
12,6107,101,291141,105215,Female,44,New Jersey,Bachelor's degree,Athletic Training
12,2400,101,113121,116906,Female,63,New Jersey,Bachelor's degree,Engineering
12,6206,101,272012,118075,Male,45,New Jersey,Bachelor's degree,Organizational Psychology
12,6108,101,291141,100539,Female,36,New Jersey,Bachelor's degree,Therapeutic Sciences
12,5200,114,171011,244334,Male,52,New Jersey,Master's degree,Fine Arts
12,1902,114,251000,116906,Female,51,New Jersey,Master's degree,Journalism
12,6108,114,112022,151978,Male,32,New Jersey,Master's degree,Therapeutic Sciences
12,2599,114,113031,116906,Male,48,New Jersey,Master's degree,Miscellaneous Engineering Tech
12,3603,114,251000,151978,Female,27,New Jersey,Master's degree,Oceanography
12,6203,114,132011,222121,Male,39,New Jersey,Master's degree,Developmental Psychology
12,5200,114,411012,251348,Male,45,New Jersey,Master's degree,Fine Arts
12,6107,115,119111,350718,Female,48,New Jersey,Professional degree,Athletic Training
12,4901,101,171011,206924,Male,53,New Jersey,Bachelor's degree,Mechanical Engineering
12,2102,101,002310,116906,Male,30,New Jersey,Bachelor's degree,Computer Science
12,1904,114,151254,111061,Female,29,New Jersey,Master's degree,Advertising and Public Relations
12,6107,115,291141,109892,Female,65,New Jersey,Professional degree,Athletic Training
12,6206,114,172051,756382,Male,58,New Jersey,Master's degree,Organizational Psychology
12,5098,114,291141,105215,Female,50,New Jersey,Master's degree,Miscellaneous Humanities
12,1901,101,291126,102877,Male,31,New Jersey,Bachelor's degree,Communications
12,2502,114,171011,303956,Male,43,New Jersey,Master's degree,Electrical Engineering Tech
12,6107,101,291141,140287,Female,57,New Jersey,Bachelor's degree,Athletic Training
12,2408,101,113021,140287,Male,47,New Jersey,Bachelor's degree,Electrical Engineering
12,6200,114,113031,137598,Male,36,New Jersey,Master's degree,Psychology
12,2408,114,001721,155134,Male,42,New Jersey,Master's degree,Electrical Engineering
12,6203,114,518021,137949,Male,54,New Jersey,Master's degree,Developmental Psychology
12,6002,101,431011,105215,Male,44,New Jersey,Bachelor's degree,Health Administration
12,2412,101,001191,352413,Male,53,New Jersey,Bachelor's degree,Mechanical Engineering
12,5506,101,027102,175359,Male,38,New Jersey,Bachelor's degree,International Business
12,2102,114,151252,163668,Male,26,New Jersey,Master's degree,Computer Science
12,6107,114,431011,100539,Male,59,New Jersey,Master's degree,Athletic Training
12,3700,115,152011,321491,Male,35,New Jersey,Professional degree,Social Sciences
12,5200,101,518021,137949,Male,53,New Jersey,Bachelor's degree,Fine Arts
12,5601,114,171011,204585,Male,61,New Jersey,Master's degree,Consumer Sciences
12,5501,115,411012,744691,Male,41,New Jersey,Professional degree,Marketing
12,3702,101,172110,140287,Female,45,New Jersey,Bachelor's degree,Archaeology
12,6207,114,113121,205170,Male,36,New Jersey,Master's degree,Educational Psychology
12,5506,115,002310,140287,Male,38,New Jersey,Professional degree,International Business
12,2304,101,252020,105215,Female,44,New Jersey,Bachelor's degree,Elementary Education
12,6206,101,112021,128597,Female,39,New Jersey,Bachelor's degree,Organizational Psychology
12,6203,101,113131,151978,Female,61,New Jersey,Bachelor's degree,Developmental Psychology
12,3600,114,131051,113399,Male,61,New Jersey,Master's degree,Chemistry
12,6203,101,132052,105215,Male,46,New Jersey,Bachelor's degree,Developmental Psychology
12,6107,101,001110,183542,Female,54,New Jersey,Bachelor's degree,Athletic Training
12,2314,114,252020,122751,Male,33,New Jersey,Master's degree,Art and Music Education
12,6107,101,291141,117081,Female,25,New Jersey,Bachelor's degree,Athletic Training
12,5507,101,112030,236150,Male,51,New Jersey,Bachelor's degree,Business Administration
12,2310,115,291141,108723,Female,60,New Jersey,Professional degree,Special Education
12,6207,101,271024,112230,Male,35,New Jersey,Bachelor's degree,Educational Psychology
12,6107,101,291141,140287,Female,29,New Jersey,Bachelor's degree,Athletic Training
12,6004,101,439021,104046,Female,34,New Jersey,Bachelor's degree,Medical Assisting
12,6107,101,002911,102877,Female,38,New Jersey,Bachelor's degree,Athletic Training
12,1105,101,413091,151978,Male,56,New Jersey,Bachelor's degree,Plant Science
12,2408,116,151241,216276,Male,33,New Jersey,Doctoral degree,Electrical Engineering
12,6206,101,113121,135611,Female,53,New Jersey,Bachelor's degree,Organizational Psychology
12,6201,101,113021,175359,Female,27,New Jersey,Bachelor's degree,Clinical Psychology
12,3700,116,291051,146132,Male,29,New Jersey,Doctoral degree,Social Sciences
12,6107,114,119111,105215,Female,49,New Jersey,Master's degree,Athletic Training
12,2301,116,119030,119244,Female,43,New Jersey,Doctoral degree,Educational Administration
12,6105,114,291141,132104,Female,65,New Jersey,Master's degree,Biomedical Sciences
12,6107,114,291141,112230,Female,55,New Jersey,Master's degree,Athletic Training
12,2414,114,001191,146132,Male,37,New Jersey,Master's degree,Mining Engineering
12,3301,114,119030,123920,Male,51,New Jersey,Master's degree,Social Work
12,2407,101,151252,150809,Male,25,New Jersey,Bachelor's degree,Computer Engineering
12,5098,115,291240,744691,Male,47,New Jersey,Professional degree,Miscellaneous Humanities
12,2418,116,192099,280574,Male,52,New Jersey,Doctoral degree,Miscellaneous Engineering
12,2304,114,399031,123920,Female,80,New Jersey,Master's degree,Elementary Education
12,5501,114,151252,233812,Male,41,New Jersey,Master's degree,Marketing
12,2313,114,252020,100539,Female,37,New Jersey,Master's degree,Language and Drama Education
12,5200,114,113031,140287,Male,35,New Jersey,Master's degree,Fine Arts
12,6201,115,251000,142041,Male,48,New Jersey,Professional degree,Clinical Psychology
12,2313,114,252020,764565,Female,32,New Jersey,Master's degree,Language and Drama Education
12,6299,101,151211,100539,Female,40,New Jersey,Bachelor's degree,Miscellaneous Psychology
12,5507,101,131161,175359,Female,31,New Jersey,Bachelor's degree,Business Administration
12,5506,115,131082,121582,Male,55,New Jersey,Professional degree,International Business
12,6107,101,291141,130935,Female,48,New Jersey,Bachelor's degree,Athletic Training
12,5506,116,002590,146366,Female,46,New Jersey,Doctoral degree,International Business
12,6204,101,001191,175359,Male,30,New Jersey,Bachelor's degree,Cognitive Psychology
12,2406,114,119041,202832,Male,32,New Jersey,Master's degree,Civil Engineering
12,6203,101,252020,126258,Male,46,New Jersey,Bachelor's degree,Developmental Psychology
12,3700,101,131111,109892,Female,58,New Jersey,Bachelor's degree,Social Sciences
12,5502,114,251000,111061,Female,31,New Jersey,Master's degree,Management Science
12,1401,115,132070,212769,Female,65,New Jersey,Professional degree,Architecture
12,2407,101,151252,157823,Male,34,New Jersey,Bachelor's degree,Computer Engineering
12,6402,101,251000,116906,Female,45,New Jersey,Bachelor's degree,Human Development
12,2406,114,001110,321491,Male,41,New Jersey,Master's degree,Civil Engineering
12,6107,114,291141,150809,Female,48,New Jersey,Master's degree,Athletic Training
12,6099,101,413011,109892,Female,35,New Jersey,Bachelor's degree,Miscellaneous Health Professions
12,5507,101,151252,105215,Male,31,New Jersey,Bachelor's degree,Business Administration
12,5301,101,537062,156888,Male,35,New Jersey,Bachelor's degree,Business Administration
12,5007,114,519080,108723,Male,46,New Jersey,Master's degree,Humanities
12,6206,114,333050,141456,Male,38,New Jersey,Master's degree,Organizational Psychology
12,6107,101,291141,247607,Female,40,New Jersey,Bachelor's degree,Athletic Training
12,2399,101,252020,105215,Female,70,New Jersey,Bachelor's degree,Miscellaneous Education
12,6200,114,001110,134442,Male,60,New Jersey,Master's degree,Psychology
12,2412,101,113061,140287,Male,53,New Jersey,Bachelor's degree,Mechanical Engineering
12,2310,116,119030,140287,Female,56,New Jersey,Doctoral degree,Special Education
12,6207,114,001110,379944,Male,39,New Jersey,Master's degree,Educational Psychology
12,5501,101,411012,455933,Male,45,New Jersey,Bachelor's degree,Marketing
12,3600,114,192099,105215,Female,44,New Jersey,Master's degree,Chemistry
12,6207,101,419020,140287,Male,30,New Jersey,Bachelor's degree,Educational Psychology
12,6107,114,001191,204585,Female,51,New Jersey,Master's degree,Athletic Training
12,1901,101,211093,134442,Female,55,New Jersey,Bachelor's degree,Communications
12,6204,114,111021,747029,Male,40,New Jersey,Master's degree,Cognitive Psychology
12,6207,101,113031,152095,Male,39,New Jersey,Bachelor's degree,Educational Psychology
12,6201,114,132011,105215,Male,65,New Jersey,Master's degree,Clinical Psychology
12,5200,115,019303,154316,Female,38,New Jersey,Professional degree,Fine Arts
